id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-1358328,2023-10-25,000001,Vente,2700000,2,,RUE DU VAL DE GRACE,9544,75005,75105,Paris 5e Arrondissement,75,,,75105000BG0054,,,15,,6,,,,,,,,2,2,Appartement,130,6,,,,,,2.340685,48.841066
2023-1358328,2023-10-25,000001,Vente,2700000,2,,RUE DU VAL DE GRACE,9544,75005,75105,Paris 5e Arrondissement,75,,,75105000BG0054,,,15,,6,,,,,,,,2,3,Dépendance,,0,,,,,,2.340685,48.841066
2023-1358328,2023-10-25,000001,Vente,2700000,2,,RUE DU VAL DE GRACE,9544,75005,75105,Paris 5e Arrondissement,75,,,75105000BG0054,,,15,,6,,,,,,,,2,3,Dépendance,,0,,,,,,2.340685,48.841066
2023-1358328,2023-10-25,000001,Vente,2700000,2,,RUE DU VAL DE GRACE,9544,75005,75105,Paris 5e Arrondissement,75,,,75105000BG0054,,,15,,6,,,,,,,,2,3,Dépendance,,0,,,,,,2.340685,48.841066
2023-1358331,2023-10-31,000001,Vente,315000,2,,RUE DU VAL DE GRACE,9544,75005,75105,Paris 5e Arrondissement,75,,,75105000BG0054,,,18,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.340685,48.841066
2023-1358331,2023-10-31,000001,Vente,315000,2,,RUE DU VAL DE GRACE,9544,75005,75105,Paris 5e Arrondissement,75,,,75105000BG0054,,,17,,19,,,,,,,,2,3,Dépendance,,0,,,,,,2.340685,48.841066
2023-1358331,2023-10-31,000001,Vente,315000,2,,RUE DU VAL DE GRACE,9544,75005,75105,Paris 5e Arrondissement,75,,,75105000BG0054,,,17,,19,,,,,,,,2,2,Appartement,130,6,,,,,,2.340685,48.841066
2023-1358331,2023-10-31,000001,Vente,315000,2,,RUE DU VAL DE GRACE,9544,75005,75105,Paris 5e Arrondissement,75,,,75105000BG0054,,,17,,19,,,,,,,,2,3,Dépendance,,0,,,,,,2.340685,48.841066
2023-1358331,2023-10-31,000001,Vente,315000,2,,RUE DU VAL DE GRACE,9544,75005,75105,Paris 5e Arrondissement,75,,,75105000BG0054,,,17,,19,,,,,,,,2,3,Dépendance,,0,,,,,,2.340685,48.841066
2023-1358337,2023-10-27,000001,Vente,1205000,68,,RUE DE LA MONTGN STE GENEVIEVE,6448,75005,75105,Paris 5e Arrondissement,75,,,75105000BL0068,,,101,134.1,110,,111,,115,,116,,9,4,Local industriel. commercial ou assimilé,201,0,,,,,,2.347599,48.846862
2023-1358363,2023-11-10,000001,Vente,200000,8,,RUE DES ANGLAIS,0346,75005,75105,Paris 5e Arrondissement,75,,,75105000BQ0123,,,62,18.67,70,,,,,,,,2,2,Appartement,33,1,,,,,,2.347556,48.850847
2023-1358421,2023-11-02,000001,Vente,520000,7,,RUE DU POT DE FER,7752,75005,75105,Paris 5e Arrondissement,75,,,75105000AY0036,,,51,44.56,72,,73,,,,,,3,2,Appartement,46,2,,,,,,2.348989,48.842722
2023-1358421,2023-11-02,000001,Vente,520000,7,,RUE DU POT DE FER,7752,75005,75105,Paris 5e Arrondissement,75,,,75105000AY0036,,,51,44.56,72,,73,,,,,,3,3,Dépendance,,0,,,,,,2.348989,48.842722
2023-1358425,2023-10-31,000001,Vente,200000,34,,BD DE L HOPITAL,4649,75005,75105,Paris 5e Arrondissement,75,,,75105000AQ0041,,,30,,,,,,,,,,1,2,Appartement,31,2,,,,,,2.361722,48.840699
2023-1358425,2023-10-31,000001,Vente,200000,34,,BD DE L HOPITAL,4649,75005,75105,Paris 5e Arrondissement,75,,,75105000AQ0041,,,177,,30,,,,,,,,2,2,Appartement,20,1,,,,,,2.361722,48.840699
2023-1358425,2023-10-31,000001,Vente,200000,34,,BD DE L HOPITAL,4649,75005,75105,Paris 5e Arrondissement,75,,,75105000AQ0041,,,177,,30,,,,,,,,2,3,Dépendance,,0,,,,,,2.361722,48.840699
2023-1358425,2023-10-31,000001,Vente,200000,34,,BD DE L HOPITAL,4649,75005,75105,Paris 5e Arrondissement,75,,,75105000AQ0041,,,30,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.361722,48.840699
2023-1358435,2023-10-24,000001,Vente,20000,2,,RUE MONGE,6432,75005,75105,Paris 5e Arrondissement,75,,,75105000AC0098,,,42,,43,,,,,,,,2,3,Dépendance,,0,,,,,,2.349098,48.849492
2023-1358439,2023-11-06,000001,Vente,2240000,15,,RUE BUFFON,1371,75005,75105,Paris 5e Arrondissement,75,,,75105000AQ0053,,,346,,85,,,,,,,,2,3,Dépendance,,0,,,,,,2.362593,48.842209
2023-1358439,2023-11-06,000001,Vente,2240000,15,,RUE BUFFON,1371,75005,75105,Paris 5e Arrondissement,75,,,75105000AQ0053,,,346,,85,,,,,,,,2,2,Appartement,122,4,,,,,,2.362593,48.842209
2023-1358439,2023-11-06,000001,Vente,2240000,15,,RUE BUFFON,1371,75005,75105,Paris 5e Arrondissement,75,,,75105000AQ0053,,,346,,85,,,,,,,,2,3,Dépendance,,0,,,,,,2.362593,48.842209
2023-1358439,2023-11-06,000001,Vente,2240000,15,,RUE BUFFON,1371,75005,75105,Paris 5e Arrondissement,75,,,75105000AQ0053,,,346,,85,,,,,,,,2,3,Dépendance,,0,,,,,,2.362593,48.842209
2023-1358439,2023-11-06,000001,Vente,2240000,15,,RUE BUFFON,1371,75005,75105,Paris 5e Arrondissement,75,,,75105000AQ0053,,,6,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.362593,48.842209
2023-1358450,2023-11-02,000001,Vente,310000,1,B,RUE DE NAVARRE,6702,75005,75105,Paris 5e Arrondissement,75,,,75105000AJ0104,,,23,,,,,,,,,,1,2,Appartement,38,2,,,,,,2.353445,48.843843
2023-1358507,2023-11-10,000001,Vente,1288000,31,,RUE CENSIER,1642,75005,75105,Paris 5e Arrondissement,75,,,75105000AU0078,,,17,,345,90.21,,,,,,,2,3,Dépendance,,0,,,,,,2.35264,48.839924
2023-1358507,2023-11-10,000001,Vente,1288000,31,,RUE CENSIER,1642,75005,75105,Paris 5e Arrondissement,75,,,75105000AU0078,,,17,,345,90.21,,,,,,,2,2,Appartement,90,4,,,,,,2.35264,48.839924
2023-1358507,2023-11-10,000001,Vente,1288000,31,,RUE CENSIER,1642,75005,75105,Paris 5e Arrondissement,75,,,75105000AU0078,,,17,,345,90.21,,,,,,,2,3,Dépendance,,0,,,,,,2.35264,48.839924
2023-1358507,2023-11-10,000001,Vente,1288000,31,,RUE CENSIER,1642,75005,75105,Paris 5e Arrondissement,75,,,75105000AU0078,,,17,,345,90.21,,,,,,,2,3,Dépendance,,0,,,,,,2.35264,48.839924
2023-1358508,2023-10-24,000001,Vente,456730,30,,RUE DU FER A MOULIN,3573,75005,75105,Paris 5e Arrondissement,75,,,75105000AU0042,,,112,,,,,,,,,,1,2,Appartement,26,2,,,,,,2.353139,48.839112
2023-1358511,2023-11-16,000001,Vente,570000,12,,RUE FLATTERS,3665,75005,75105,Paris 5e Arrondissement,75,,,75105000AW0098,,,6,,,,,,,,,,1,2,Appartement,50,3,,,,,,2.346358,48.838156
2023-1358540,2023-10-27,000001,Vente,647100,1,,RUE POLIVEAU,7576,75005,75105,Paris 5e Arrondissement,75,,,75105000AR0133,,,18,61.73,45,,,,,,,,2,3,Dépendance,,0,,,,,,2.361345,48.840172
2023-1358540,2023-10-27,000001,Vente,647100,1,,RUE POLIVEAU,7576,75005,75105,Paris 5e Arrondissement,75,,,75105000AR0133,,,18,61.73,45,,,,,,,,2,2,Appartement,63,3,,,,,,2.361345,48.840172
2023-1358540,2023-10-27,000001,Vente,647100,3,,RUE POLIVEAU,7576,75005,75105,Paris 5e Arrondissement,75,,,75105000AR0133,,,55,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.361345,48.840172
2023-1358540,2023-10-27,000001,Vente,647100,1,,RUE POLIVEAU,7576,75005,75105,Paris 5e Arrondissement,75,,,75105000AR0133,,,18,61.73,45,,,,,,,,2,3,Dépendance,,0,,,,,,2.361345,48.840172
2023-1358546,2023-11-17,000001,Vente,843050,18,B,RUE HENRI BARBUSSE,4535,75005,75105,Paris 5e Arrondissement,75,,,75105000BG0015,,,36,70.66,37,,,,,,,,2,2,Appartement,60,2,,,,,,2.338847,48.842447
2023-1358548,2023-11-15,000001,Vente,105000,2,,RUE DU VAL DE GRACE,9544,75005,75105,Paris 5e Arrondissement,75,,,75105000BG0054,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.340685,48.841066
2023-1358557,2023-11-13,000001,Vente,1015837,11,,RUE GRACIEUSE,4259,75005,75105,Paris 5e Arrondissement,75,,,75105000AL0005,,,1049,75.54,1200,,,,,,,,2,3,Dépendance,,0,,,,,,2.35072,48.842286
2023-1358557,2023-11-13,000001,Vente,1015837,11,,RUE GRACIEUSE,4259,75005,75105,Paris 5e Arrondissement,75,,,75105000AL0005,,,1049,75.54,1200,,,,,,,,2,2,Appartement,72,3,,,,,,2.35072,48.842286
2023-1358557,2023-11-13,000001,Vente,1015837,13,,RUE GRACIEUSE,4259,75005,75105,Paris 5e Arrondissement,75,,,75105000AL0005,,,1230,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.35072,48.842286
2023-1358557,2023-11-13,000001,Vente,1015837,11,,RUE GRACIEUSE,4259,75005,75105,Paris 5e Arrondissement,75,,,75105000AL0005,,,1049,75.54,1200,,,,,,,,2,3,Dépendance,,0,,,,,,2.35072,48.842286
2023-1358581,2023-11-21,000001,Vente,250000,119,B,RUE MONGE,6432,75005,75105,Paris 5e Arrondissement,75,,,75105000AU0052,,,13,,,,,,,,,,1,2,Appartement,36,3,,,,,,2.351132,48.838941
2023-1358581,2023-11-21,000001,Vente,250000,119,B,RUE MONGE,6432,75005,75105,Paris 5e Arrondissement,75,,,75105000AU0052,,,13,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.351132,48.838941
2023-1358584,2023-10-24,000001,Vente,680000,3,,RUE DES PATRIARCHES,7103,75005,75105,Paris 5e Arrondissement,75,,,75105000AL0039,,,22,,5,,,,,,,,2,2,Appartement,70,3,,,,,,2.35106,48.841367
2023-1358584,2023-10-24,000001,Vente,680000,3,,RUE DES PATRIARCHES,7103,75005,75105,Paris 5e Arrondissement,75,,,75105000AL0039,,,22,,5,,,,,,,,2,3,Dépendance,,0,,,,,,2.35106,48.841367
2023-1358585,2023-11-16,000001,Vente,472250,32,,RUE DE L ARBALETE,0405,75005,75105,Paris 5e Arrondissement,75,,,75105000AX0012,,,12,,,,,,,,,,1,2,Appartement,28,2,,,,,,2.346625,48.839701
2023-1358604,2023-11-17,000001,Vente,58500,19,,RUE LAPLACE,5340,75005,75105,Paris 5e Arrondissement,75,,,75105000BL0062,,,57,,,,,,,,,,1,2,Appartement,7,1,,,,,,2.347032,48.847355
2023-1358621,2023-11-15,000001,Vente,368681.3,7,,RUE LHOMOND,5648,75005,75105,Paris 5e Arrondissement,75,,,75105000AZ0004,,,28,26.58,,,,,,,,,1,3,Dépendance,,0,,,,,,2.345735,48.844427
2023-1358621,2023-11-15,000001,Vente,368681.3,7,,RUE LHOMOND,5648,75005,75105,Paris 5e Arrondissement,75,,,75105000AZ0004,,,28,26.58,,,,,,,,,1,2,Appartement,26,1,,,,,,2.345735,48.844427
2023-1358625,2023-06-23,000001,Vente,1525000,13,,QUAI SAINT MICHEL,8710,75005,75105,Paris 5e Arrondissement,75,,,75105000BP0014,,,15,,65,,,,,,,,2,2,Appartement,86,4,,,,,,2.345891,48.853113
2023-1358628,2023-11-15,000001,Vente,1983679,2,,RUE DES ECOLES,3098,75005,75105,Paris 5e Arrondissement,75,,,75105000AC0060,,1,,,,,,,,,,,0,,,,,,,,,,2.352568,48.847802
2023-1358628,2023-11-15,000001,Vente,1983679,2,,RUE DES ECOLES,3098,75005,75105,Paris 5e Arrondissement,75,,,75105000AC0060,,3,,,,,,,,,,,0,,,,,,,,,,2.352568,48.847802
2023-1358678,2023-11-14,000001,Vente,359940,7,,IMP ROYER-COLLARD,8420,75005,75105,Paris 5e Arrondissement,75,,,75105000BH0043,,,24,,9,30.04,,,,,,,2,2,Appartement,28,2,,,,,,2.340953,48.845422
2023-1358678,2023-11-14,000001,Vente,359940,7,,IMP ROYER-COLLARD,8420,75005,75105,Paris 5e Arrondissement,75,,,75105000BH0043,,,24,,9,30.04,,,,,,,2,3,Dépendance,,0,,,,,,2.340953,48.845422
2023-1358701,2023-10-27,000001,Vente,1937000,12,B,BD DE PORT-ROYAL,7740,75005,75105,Paris 5e Arrondissement,75,,,75105000AV0048,,,18,159.3,21,,,,,,,,2,2,Appartement,32,1,,,,,,2.349809,48.837286
2023-1358701,2023-10-27,000001,Vente,1937000,12,B,BD DE PORT-ROYAL,7740,75005,75105,Paris 5e Arrondissement,75,,,75105000AV0048,,,18,159.3,21,,,,,,,,2,3,Dépendance,,0,,,,,,2.349809,48.837286
2023-1358701,2023-10-27,000001,Vente,1937000,12,B,BD DE PORT-ROYAL,7740,75005,75105,Paris 5e Arrondissement,75,,,75105000AV0048,,,18,159.3,21,,,,,,,,2,2,Appartement,126,4,,,,,,2.349809,48.837286
2023-1358701,2023-10-27,000001,Vente,1937000,12,B,BD DE PORT-ROYAL,7740,75005,75105,Paris 5e Arrondissement,75,,,75105000AV0048,,,18,159.3,21,,,,,,,,2,3,Dépendance,,0,,,,,,2.349809,48.837286
2023-1358701,2023-10-27,000001,Vente,1937000,12,B,BD DE PORT-ROYAL,7740,75005,75105,Paris 5e Arrondissement,75,,,75105000AV0048,,,18,159.3,21,,,,,,,,2,3,Dépendance,,0,,,,,,2.349809,48.837286
2023-1358736,2023-11-21,000001,Vente,620000,8,,RUE MALEBRANCHE,5949,75005,75105,Paris 5e Arrondissement,75,,,75105000BJ0066,,,103,106,121,,,,,,,,2,2,Appartement,106,5,,,,,,2.34228,48.846605
2023-1358746,2023-11-15,000001,Vente,625000,241,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BD0005,,,18,,58,,,,,,,,2,2,Appartement,54,2,,,,,,2.341708,48.842998
2023-1358746,2023-11-15,000001,Vente,625000,241,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BD0005,,,18,,58,,,,,,,,2,3,Dépendance,,0,,,,,,2.341708,48.842998
2023-1358773,2023-10-31,000001,Vente,155000,42,,RUE MONGE,6432,75005,75105,Paris 5e Arrondissement,75,,,75105000AJ0056,,,25,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.35177,48.845543
2023-1358773,2023-10-31,000001,Vente,155000,42,,RUE MONGE,6432,75005,75105,Paris 5e Arrondissement,75,,,75105000AJ0056,,,23,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.35177,48.845543
2023-1358787,2023-11-15,000001,Vente,859903,12,,RUE D ULM,9517,75005,75105,Paris 5e Arrondissement,75,,,75105000BI0080,,,31,68.84,5,,,,,,,,2,2,Appartement,66,4,,,,,,2.345223,48.844814
2023-1358787,2023-11-15,000001,Vente,859903,12,,RUE D ULM,9517,75005,75105,Paris 5e Arrondissement,75,,,75105000BI0080,,,31,68.84,5,,,,,,,,2,3,Dépendance,,0,,,,,,2.345223,48.844814
2023-1358809,2023-11-02,000001,Vente,391000,19,,RUE DU VAL DE GRACE,9544,75005,75105,Paris 5e Arrondissement,75,,,75105000BF0017,,,11,34.23,28,,,,,,,,2,2,Appartement,33,2,,,,,,2.338567,48.841392
2023-1358809,2023-11-02,000001,Vente,391000,19,,RUE DU VAL DE GRACE,9544,75005,75105,Paris 5e Arrondissement,75,,,75105000BF0017,,,11,34.23,28,,,,,,,,2,3,Dépendance,,0,,,,,,2.338567,48.841392
2023-1358822,2023-11-20,000001,Vente,29000,11,,RUE DE LA HUCHETTE,4678,75005,75105,Paris 5e Arrondissement,75,,,75105000BP0032,,,19,18.5,,,,,,,,,1,2,Appartement,19,1,,,,,,2.346029,48.852682
2023-1358833,2023-11-07,000001,Vente,85000,15,,RUE JUSSIEU,5130,75005,75105,Paris 5e Arrondissement,75,,,75105000AG0040,,,40,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.355479,48.845572
2023-1358870,2023-11-23,000001,Vente,1300000,31,,RUE DE BIEVRE,0964,75005,75105,Paris 5e Arrondissement,75,,,75105000AB0068,,,10,44.1,,,,,,,,,1,2,Appartement,56,2,,,,,,2.34996,48.850067
2023-1358870,2023-11-23,000001,Vente,1300000,31,,RUE DE BIEVRE,0964,75005,75105,Paris 5e Arrondissement,75,,,75105000AB0068,,,9,48.1,,,,,,,,,1,2,Appartement,54,2,,,,,,2.34996,48.850067
2023-1358870,2023-11-23,000001,Vente,1300000,31,,RUE DE BIEVRE,0964,75005,75105,Paris 5e Arrondissement,75,,,75105000AB0068,,,11,24.01,,,,,,,,,1,2,Appartement,28,1,,,,,,2.34996,48.850067
2023-1358901,2023-11-17,000001,Vente,1735650,20,,RUE PIERRE ET MARIE CURIE,7424,75005,75105,Paris 5e Arrondissement,75,,,75105000BI0066,,,20,,21,129.84,,,,,,,2,2,Appartement,125,5,,,,,,2.343256,48.844918
2023-1358901,2023-11-17,000001,Vente,1735650,20,,RUE PIERRE ET MARIE CURIE,7424,75005,75105,Paris 5e Arrondissement,75,,,75105000BI0066,,,20,,21,129.84,,,,,,,2,3,Dépendance,,0,,,,,,2.343256,48.844918
2023-1358904,2023-11-14,000001,Vente,36200,247,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BD0023,,,53,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.341754,48.84245
2023-1358926,2023-11-09,000001,Vente,519400,24,,RUE MONGE,6432,75005,75105,Paris 5e Arrondissement,75,,,75105000AI0012,,,2,36.95,,,,,,,,,1,4,Local industriel. commercial ou assimilé,34,0,,,,,,2.351119,48.846895
2023-1358928,2023-11-27,000001,Vente,1420000,95,,BD SAINT MICHEL,8705,75005,75105,Paris 5e Arrondissement,75,,,75105000BH0015,,,44,87.87,,,,,,,,,1,3,Dépendance,,0,,,,,,2.340169,48.844431
2023-1358928,2023-11-27,000001,Vente,1420000,95,,BD SAINT MICHEL,8705,75005,75105,Paris 5e Arrondissement,75,,,75105000BH0015,,,44,87.87,,,,,,,,,1,2,Appartement,90,3,,,,,,2.340169,48.844431
2023-1358928,2023-11-27,000001,Vente,1420000,95,,BD SAINT MICHEL,8705,75005,75105,Paris 5e Arrondissement,75,,,75105000BH0015,,,44,87.87,,,,,,,,,1,3,Dépendance,,0,,,,,,2.340169,48.844431
2023-1358941,2023-11-17,000001,Vente,40000,15,,RUE DES URSULINES,9533,75005,75105,Paris 5e Arrondissement,75,,,75105000BD0022,,,19,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.341658,48.842607
2023-1358957,2023-11-21,000001,Vente,1080000,62,,RUE DES ECOLES,3098,75005,75105,Paris 5e Arrondissement,75,,,75105000BO0098,,,24,,53,,81,,,,,,3,3,Dépendance,,0,,,,,,2.343074,48.850348
2023-1358957,2023-11-21,000001,Vente,1080000,62,,RUE DES ECOLES,3098,75005,75105,Paris 5e Arrondissement,75,,,75105000BO0098,,,24,,53,,81,,,,,,3,2,Appartement,82,3,,,,,,2.343074,48.850348
2023-1358984,2023-11-17,000001,Vente,605000,16,,RUE SAINT VICTOR,8777,75005,75105,Paris 5e Arrondissement,75,,,75105000AC0023,,,104,,42,,43,,44,,,,4,2,Appartement,60,2,,,,,,2.351207,48.848443
2023-1358995,2023-10-09,000001,Vente,105000,7,,RUE DU CARDINAL LEMOINE,1545,75005,75105,Paris 5e Arrondissement,75,,,75105000AD0021,,,26,6.95,,,,,,,,,1,3,Dépendance,,0,,,,,,2.354316,48.849007
2023-1359032,2023-11-28,000001,Vente,1370000,41,,BD SAINT GERMAIN,8619,75005,75105,Paris 5e Arrondissement,75,,,75105000AC0010,,,31,134.15,,,,,,,,,1,2,Appartement,76,4,,,,,,2.350057,48.849494
2023-1359032,2023-11-28,000001,Vente,1370000,41,,BD SAINT GERMAIN,8619,75005,75105,Paris 5e Arrondissement,75,,,75105000AC0010,,,34,25,35,,,,,,,,2,2,Appartement,48,2,,,,,,2.350057,48.849494
2023-1359032,2023-11-28,000001,Vente,1370000,41,,BD SAINT GERMAIN,8619,75005,75105,Paris 5e Arrondissement,75,,,75105000AC0010,,,55,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.350057,48.849494
2023-1359032,2023-11-28,000001,Vente,1370000,41,,BD SAINT GERMAIN,8619,75005,75105,Paris 5e Arrondissement,75,,,75105000AC0010,,,31,134.15,,,,,,,,,1,3,Dépendance,,0,,,,,,2.350057,48.849494
2023-1359047,2023-11-27,000001,Vente,212450,102,,RUE MONGE,6432,75005,75105,Paris 5e Arrondissement,75,,,75105000AU0022,,,19,20.96,,,,,,,,,1,3,Dépendance,,0,,,,,,2.351303,48.840184
2023-1359047,2023-11-27,000001,Vente,212450,102,,RUE MONGE,6432,75005,75105,Paris 5e Arrondissement,75,,,75105000AU0022,,,19,20.96,,,,,,,,,1,2,Appartement,24,2,,,,,,2.351303,48.840184
2023-1359085,2023-11-29,000001,Vente,553646,2,,RUE MALEBRANCHE,5949,75005,75105,Paris 5e Arrondissement,75,,,75105000BJ0057,,,25,65.92,,,,,,,,,1,2,Appartement,72,3,,,,,,2.34281,48.846367
2023-1359086,2023-11-07,000001,Echange,85000,15,,RUE JUSSIEU,5130,75005,75105,Paris 5e Arrondissement,75,,,75105000AG0040,,,42,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.355479,48.845572
2023-1359086,2023-11-07,000002,Echange,85000,15,,RUE JUSSIEU,5130,75005,75105,Paris 5e Arrondissement,75,,,75105000AG0040,,,40,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.355479,48.845572
2023-1359110,2023-11-21,000001,Vente,3000,287,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BE0005,,,12,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.340674,48.840067
2023-1359111,2023-11-29,000001,Vente,450000,17,,RUE DES BOULANGERS,1156,75005,75105,Paris 5e Arrondissement,75,,,75105000AJ0081,,,27,,46,,51,,,,,,3,2,Appartement,40,2,,,,,,2.353239,48.845722
2023-1359111,2023-11-29,000001,Vente,450000,17,,RUE DES BOULANGERS,1156,75005,75105,Paris 5e Arrondissement,75,,,75105000AJ0081,,,45,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,16,0,,,,,,2.353239,48.845722
2023-1359123,2023-11-23,000001,Vente,362900,3,,RUE D ARRAS,0467,75005,75105,Paris 5e Arrondissement,75,,,75105000AI0035,,,35,,,,,,,,,,1,2,Appartement,35,1,,,,,,2.351972,48.847335
2023-1359123,2023-11-23,000001,Vente,362900,3,,RUE D ARRAS,0467,75005,75105,Paris 5e Arrondissement,75,,,75105000AI0035,,,35,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.351972,48.847335
2023-1359175,2023-11-28,000001,Vente,225600,3,,RUE DES FOSSES ST JACQUES,3749,75005,75105,Paris 5e Arrondissement,75,,,75105000BJ0039,,,23,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.343655,48.846136
2023-1359175,2023-11-28,000001,Vente,225600,3,,RUE DES FOSSES ST JACQUES,3749,75005,75105,Paris 5e Arrondissement,75,,,75105000BJ0039,,,23,,,,,,,,,,1,2,Appartement,18,1,,,,,,2.343655,48.846136
2023-1359197,2023-11-08,000001,Vente,150000,48,,RUE DES ECOLES,3098,75005,75105,Paris 5e Arrondissement,75,,,75105000BO0077,,,27,9.37,,,,,,,,,1,3,Dépendance,,0,,,,,,2.345482,48.849631
2023-1359210,2023-11-29,000001,Vente,660000,20,,RUE GRACIEUSE,4259,75005,75105,Paris 5e Arrondissement,75,,,75105000AK0030,,,1,71.64,,,,,,,,,1,2,Appartement,68,3,,,,,,2.351741,48.843543
2023-1359210,2023-11-29,000001,Vente,660000,20,,RUE GRACIEUSE,4259,75005,75105,Paris 5e Arrondissement,75,,,75105000AK0030,,,1,71.64,,,,,,,,,1,3,Dépendance,,0,,,,,,2.351741,48.843543
2023-1359237,2023-11-21,000001,Vente,275000,7,,RUE DU POT DE FER,7752,75005,75105,Paris 5e Arrondissement,75,,,75105000AY0036,,,17,,8,43.86,,,,,,,2,2,Appartement,40,3,,,,,,2.348989,48.842722
2023-1359237,2023-11-21,000001,Vente,275000,7,,RUE DU POT DE FER,7752,75005,75105,Paris 5e Arrondissement,75,,,75105000AY0036,,,13,,24,,7,43.86,,,,,3,3,Dépendance,,0,,,,,,2.348989,48.842722
2023-1359237,2023-11-21,000001,Vente,275000,7,,RUE DU POT DE FER,7752,75005,75105,Paris 5e Arrondissement,75,,,75105000AY0036,,,13,,24,,7,43.86,,,,,3,3,Dépendance,,0,,,,,,2.348989,48.842722
2023-1359237,2023-11-21,000001,Vente,275000,7,,RUE DU POT DE FER,7752,75005,75105,Paris 5e Arrondissement,75,,,75105000AY0036,,,17,,8,43.86,,,,,,,2,3,Dépendance,,0,,,,,,2.348989,48.842722
2023-1359243,2023-11-22,000001,Vente,305000,13,,RUE DES FEUILLANTINES,3630,75005,75105,Paris 5e Arrondissement,75,,,75105000BD0069,,,6,23.4,,,,,,,,,1,2,Appartement,28,1,,,,,,2.342251,48.841638
2023-1359261,2023-11-30,000001,Vente,500,68,,RUE DE LA MONTGN STE GENEVIEVE,6448,75005,75105,Paris 5e Arrondissement,75,,,75105000BL0068,,,120,,,,,,,,,,1,2,Appartement,57,3,,,,,,2.347599,48.846862
2023-1359298,2023-11-16,000001,Vente,129500,4,,PL DU PETIT PONT,7343,75005,75105,Paris 5e Arrondissement,75,,,75105000BP0024,,,19,,20,,21,,,,,,3,4,Local industriel. commercial ou assimilé,51,0,,,,,,2.346525,48.852924
2023-1359328,2023-11-21,000001,Vente,675454,59,,RUE LHOMOND,5648,75005,75105,Paris 5e Arrondissement,75,,,75105000AY0101,,,112,,197,,,,,,,,2,2,Appartement,98,4,,,,,,2.349012,48.840941
2023-1359328,2023-11-21,000001,Vente,675454,59,,RUE LHOMOND,5648,75005,75105,Paris 5e Arrondissement,75,,,75105000AY0101,,,192,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.349012,48.840941
2023-1359328,2023-11-21,000001,Vente,675454,59,,RUE LHOMOND,5648,75005,75105,Paris 5e Arrondissement,75,,,75105000AY0101,,,112,,197,,,,,,,,2,3,Dépendance,,0,,,,,,2.349012,48.840941
2023-1359373,2023-11-30,000001,Vente,428500,15,,RUE DU PUITS DE L ERMITE,7887,75005,75105,Paris 5e Arrondissement,75,,,75105000AL0078,,,215,,25,37.69,,,,,,,2,3,Dépendance,,0,,,,,,2.352427,48.842003
2023-1359373,2023-11-30,000001,Vente,428500,15,,RUE DU PUITS DE L ERMITE,7887,75005,75105,Paris 5e Arrondissement,75,,,75105000AL0078,,,215,,25,37.69,,,,,,,2,2,Appartement,40,2,,,,,,2.352427,48.842003
2023-1359390,2023-11-23,000001,Vente,37000,3,,RUE LARREY,5362,75005,75105,Paris 5e Arrondissement,75,,,75105000AL0132,,,220,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.353514,48.841574
